id,set,target
2008_004430.jpg,train,['horse']
2008_004435.jpg,train,"['pottedplant', 'chair', 'person', 'person', 'bottle', 'sofa']"
2008_004436.jpg,train,"['person', 'person', 'person', 'person', 'person', 'car', 'car']"
2008_004439.jpg,train,"['person', 'person', 'person']"
2008_004441.jpg,train,"['bicycle', 'person', 'car']"
2008_004443.jpg,train,"['boat', 'boat']"
2008_004450.jpg,train,['cow']
2008_004452.jpg,train,['bird']
2008_004457.jpg,train,"['chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_004458.jpg,train,"['car', 'car', 'car', 'car', 'car', 'car']"
2008_004462.jpg,train,['cat']
2008_004480.jpg,train,['dog']
2008_004488.jpg,train,"['car', 'person']"
2008_004490.jpg,train,"['cat', 'chair']"
2008_004492.jpg,train,"['sofa', 'chair', 'tvmonitor', 'person', 'person']"
2008_004493.jpg,train,"['person', 'person']"
2008_004499.jpg,train,"['person', 'person', 'person', 'person', 'person']"
2008_004505.jpg,train,['dog']
2008_004506.jpg,train,"['tvmonitor', 'tvmonitor', 'tvmonitor', 'tvmonitor', 'chair', 'bottle', 'person', 'person', 'tvmonitor']"
2008_004512.jpg,train,"['person', 'person', 'person']"
2008_004513.jpg,train,"['person', 'person', 'person', 'person']"
2008_004515.jpg,train,"['cat', 'dog', 'dog', 'person', 'car']"
2008_004518.jpg,train,['person']
2008_004519.jpg,train,"['person', 'person', 'person']"
2008_004532.jpg,train,"['aeroplane', 'aeroplane']"
2008_004539.jpg,train,"['horse', 'horse', 'person']"
2008_004544.jpg,train,['person']
2008_004545.jpg,train,"['horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_004547.jpg,train,['train']
2008_004551.jpg,train,['bird']
2008_004559.jpg,train,"['car', 'car', 'car']"
2008_004567.jpg,train,['person']
2008_004568.jpg,train,"['motorbike', 'person']"
2008_004570.jpg,train,['boat']
2008_004574.jpg,train,"['person', 'bicycle', 'bicycle', 'car', 'car', 'person', 'bicycle', 'person']"
2008_004581.jpg,train,['bottle']
2008_004583.jpg,train,['cat']
2008_004584.jpg,train,"['horse', 'horse']"
2008_004585.jpg,train,"['chair', 'chair', 'chair', 'chair', 'chair', 'chair']"
2008_004588.jpg,train,['diningtable']
2008_004590.jpg,train,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog']"
2008_004593.jpg,train,['boat']
2008_004602.jpg,train,['person']
2008_004603.jpg,train,"['bicycle', 'bicycle', 'person', 'person']"
2008_004607.jpg,train,['bottle']
2008_004611.jpg,train,"['motorbike', 'person']"
2008_004616.jpg,train,['person']
2008_004617.jpg,train,['motorbike']
2008_004620.jpg,train,['bird']
2008_004629.jpg,train,"['sheep', 'person', 'person', 'person']"
2008_004631.jpg,train,"['aeroplane', 'aeroplane']"
2008_004634.jpg,train,"['pottedplant', 'pottedplant']"
2008_004635.jpg,train,['cat']
2008_004636.jpg,train,"['boat', 'person']"
2008_004648.jpg,train,"['aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'aeroplane', 'person', 'person', 'person', 'person', 'person']"
2008_004649.jpg,train,"['horse', 'person']"
2008_004661.jpg,train,"['sofa', 'tvmonitor', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'pottedplant']"
2008_004663.jpg,train,['train']
2008_004666.jpg,train,"['bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'person', 'person']"
2008_004667.jpg,train,['car']
2008_004668.jpg,train,"['car', 'person', 'person', 'motorbike']"
2008_004671.jpg,train,['bird']
2008_004672.jpg,train,['cat']
2008_004677.jpg,train,['person']
2008_004678.jpg,train,"['car', 'person', 'person', 'car']"
2008_004679.jpg,train,"['bus', 'person']"
2008_004690.jpg,train,"['bird', 'bird']"
2008_004692.jpg,train,['person']
2008_004697.jpg,train,"['chair', 'chair', 'chair', 'sofa']"
2008_004703.jpg,train,"['motorbike', 'person']"
2008_004707.jpg,train,"['diningtable', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_004713.jpg,train,"['person', 'person', 'person', 'car', 'car', 'car']"
2008_004719.jpg,train,"['tvmonitor', 'tvmonitor']"
2008_004725.jpg,train,['bus']
2008_004732.jpg,train,['cat']
2008_004739.jpg,train,['aeroplane']
2008_004749.jpg,train,['person']
2008_004750.jpg,train,"['boat', 'boat', 'boat']"
2008_004752.jpg,train,['dog']
2008_004763.jpg,train,"['bird', 'dog', 'dog']"
2008_004764.jpg,train,"['horse', 'person']"
2008_004767.jpg,train,['cat']
2008_004770.jpg,train,"['train', 'person', 'person', 'person', 'person', 'person']"
2008_004776.jpg,train,"['chair', 'chair', 'diningtable']"
2008_004777.jpg,train,['chair']
2008_004781.jpg,train,"['person', 'tvmonitor']"
2008_004783.jpg,train,"['bird', 'car', 'person']"
2008_004786.jpg,train,"['motorbike', 'motorbike', 'motorbike']"
2008_004802.jpg,train,['aeroplane']
2008_004804.jpg,train,['dog']
2008_004807.jpg,train,"['person', 'tvmonitor', 'person']"
2008_004808.jpg,train,"['bird', 'bird']"
2008_004821.jpg,train,"['dog', 'person']"
2008_004822.jpg,train,['motorbike']
2008_004827.jpg,train,"['cow', 'car']"
2008_004834.jpg,train,"['person', 'diningtable', 'chair', 'chair', 'chair', 'chair']"
2008_004838.jpg,train,['motorbike']
2008_004841.jpg,train,"['cow', 'person']"
2008_004844.jpg,train,"['bus', 'person', 'person']"
2008_004845.jpg,train,['dog']
2008_004847.jpg,train,['aeroplane']
2008_004849.jpg,train,"['diningtable', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_004850.jpg,train,"['car', 'car']"
2008_004856.jpg,train,"['cat', 'cat']"
2008_004858.jpg,train,"['car', 'person', 'person', 'person', 'person', 'car', 'bicycle']"
2008_004868.jpg,train,"['horse', 'person']"
2008_004869.jpg,train,['train']
2008_004872.jpg,train,"['car', 'person']"
2008_004874.jpg,train,"['chair', 'diningtable', 'person', 'person']"
2008_004876.jpg,train,['car']
2008_004892.jpg,train,"['horse', 'horse', 'horse', 'horse', 'horse', 'horse', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_004893.jpg,train,['bird']
2008_004899.jpg,train,"['car', 'car', 'person', 'aeroplane']"
2008_004903.jpg,train,"['motorbike', 'person']"
2008_004908.jpg,train,"['tvmonitor', 'tvmonitor', 'tvmonitor']"
2008_004911.jpg,train,['horse']
2008_004914.jpg,train,['train']
2008_004917.jpg,train,"['aeroplane', 'aeroplane', 'car']"
2008_004920.jpg,train,"['boat', 'boat', 'boat', 'person', 'person', 'person', 'person']"
2008_004931.jpg,train,['dog']
2008_004934.jpg,train,"['bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle']"
2008_004937.jpg,train,"['diningtable', 'person', 'person', 'person', 'bottle', 'bottle']"
2008_004938.jpg,train,"['sofa', 'person']"
2008_004945.jpg,train,"['car', 'car', 'car']"
2008_004946.jpg,train,"['train', 'train']"
2008_004950.jpg,train,"['dog', 'person']"
2008_004961.jpg,train,"['person', 'tvmonitor', 'person']"
2008_004964.jpg,train,"['sofa', 'chair']"
2008_004966.jpg,train,"['cat', 'person']"
2008_004969.jpg,train,['boat']
2008_004970.jpg,train,['motorbike']
2008_004973.jpg,train,['bird']
2008_004976.jpg,train,"['bus', 'bus', 'car', 'car', 'car', 'car', 'car', 'car', 'person', 'person', 'person', 'person', 'person']"
2008_004977.jpg,train,['pottedplant']
2008_004981.jpg,train,"['aeroplane', 'aeroplane']"
2008_004983.jpg,train,"['boat', 'person']"
2008_004985.jpg,train,"['chair', 'chair']"
2008_004990.jpg,train,['cat']
2008_004991.jpg,train,"['bottle', 'bottle', 'person', 'person']"
2008_004998.jpg,train,['dog']
2008_005000.jpg,train,"['motorbike', 'person']"
2008_005006.jpg,train,['tvmonitor']
2008_005013.jpg,train,['cat']
2008_005016.jpg,train,"['dog', 'person']"
2008_005033.jpg,train,"['motorbike', 'motorbike', 'person', 'person', 'person']"
2008_005036.jpg,train,['aeroplane']
2008_005040.jpg,train,"['pottedplant', 'pottedplant', 'person', 'person', 'person']"
2008_005042.jpg,train,"['pottedplant', 'pottedplant']"
2008_005045.jpg,train,"['car', 'car', 'person', 'person']"
2008_005051.jpg,train,"['dog', 'person']"
2008_005055.jpg,train,"['person', 'person', 'person', 'person', 'bicycle', 'bicycle', 'bicycle']"
2008_005064.jpg,train,"['cat', 'tvmonitor']"
2008_005066.jpg,train,"['tvmonitor', 'chair', 'person']"
2008_005071.jpg,train,"['boat', 'boat', 'boat']"
2008_005074.jpg,train,"['bus', 'bus', 'bus', 'car']"
2008_005078.jpg,train,"['aeroplane', 'car', 'person', 'person', 'person']"
2008_005080.jpg,train,"['bird', 'bird']"
2008_005081.jpg,train,"['chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'diningtable']"
2008_005082.jpg,train,['dog']
2008_005084.jpg,train,['dog']
2008_005088.jpg,train,['cat']
2008_005090.jpg,train,"['tvmonitor', 'bottle', 'person', 'person', 'sofa']"
2008_005094.jpg,train,"['tvmonitor', 'person', 'bottle']"
2008_005101.jpg,train,"['dog', 'person', 'car']"
2008_005108.jpg,train,['boat']
2008_005115.jpg,train,['bird']
2008_005127.jpg,train,['car']
2008_005132.jpg,train,"['boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'bird', 'bird', 'bird', 'bird']"
2008_005133.jpg,train,['person']
2008_005134.jpg,train,['cat']
2008_005136.jpg,train,['chair']
2008_005137.jpg,train,['dog']
2008_005146.jpg,train,"['pottedplant', 'person', 'person', 'chair', 'chair', 'bottle', 'person']"
2008_005150.jpg,train,"['diningtable', 'chair', 'chair', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_005158.jpg,train,['car']
2008_005159.jpg,train,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']"
2008_005168.jpg,train,"['bus', 'horse', 'person', 'person']"
2008_005171.jpg,train,"['car', 'person', 'car', 'car']"
2008_005172.jpg,train,"['motorbike', 'person']"
2008_005174.jpg,train,"['dog', 'person']"
2008_005178.jpg,train,"['dog', 'dog', 'dog', 'person']"
2008_005186.jpg,train,['bird']
2008_005193.jpg,train,['cat']
2008_005196.jpg,train,['bus']
2008_005201.jpg,train,"['bicycle', 'bicycle', 'bicycle', 'person', 'car', 'car', 'bottle', 'bottle', 'bottle', 'bottle']"
2008_005209.jpg,train,"['bird', 'bird']"
2008_005213.jpg,train,"['motorbike', 'motorbike', 'motorbike', 'motorbike', 'person', 'person', 'person', 'person']"
2008_005214.jpg,train,"['pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant']"
2008_005216.jpg,train,['car']
2008_005218.jpg,train,"['car', 'car', 'person', 'person']"
2008_005220.jpg,train,"['car', 'car']"
2008_005221.jpg,train,['dog']
2008_005231.jpg,train,"['tvmonitor', 'person']"
2008_005234.jpg,train,"['car', 'car']"
2008_005236.jpg,train,"['sofa', 'person', 'person', 'bottle', 'bottle']"
2008_005240.jpg,train,['dog']
2008_005247.jpg,train,"['cat', 'cat', 'sofa']"
2008_005248.jpg,train,"['chair', 'chair', 'bottle', 'pottedplant', 'pottedplant']"
2008_005250.jpg,train,['aeroplane']
2008_005266.jpg,train,['bus']
2008_005269.jpg,train,"['train', 'train', 'train', 'train']"
2008_005271.jpg,train,"['chair', 'person', 'person', 'person', 'person', 'person']"
2008_005279.jpg,train,['bird']
2008_005281.jpg,train,['cat']
2008_005283.jpg,train,['car']
2008_005294.jpg,train,"['person', 'car', 'car']"
2008_005295.jpg,train,"['bottle', 'person']"
2008_005296.jpg,train,"['bird', 'bird']"
2008_005297.jpg,train,"['motorbike', 'person', 'person']"
2008_005300.jpg,train,['cat']
2008_005303.jpg,train,['bird']
2008_005310.jpg,train,['aeroplane']
2008_005315.jpg,train,"['boat', 'person', 'person']"
2008_005321.jpg,train,['boat']
2008_005324.jpg,train,"['bottle', 'bottle', 'person', 'person']"
2008_005325.jpg,train,['car']
2008_005329.jpg,train,"['tvmonitor', 'chair']"
2008_005331.jpg,train,['cat']
2008_005333.jpg,train,"['dog', 'dog']"
2008_005336.jpg,train,"['person', 'chair', 'chair', 'dog', 'car', 'car', 'person', 'car', 'person', 'dog', 'car']"
2008_005342.jpg,train,"['tvmonitor', 'diningtable', 'chair', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle']"
2008_005345.jpg,train,['pottedplant']
2008_005349.jpg,train,['car']
2008_005350.jpg,train,"['bus', 'bus', 'car', 'car', 'car', 'car', 'car', 'car', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_005354.jpg,train,['train']
2008_005357.jpg,train,['bird']
2008_005362.jpg,train,['aeroplane']
2008_005363.jpg,train,['dog']
2008_005365.jpg,train,"['horse', 'person', 'person', 'person', 'person', 'chair']"
2008_005367.jpg,train,['boat']
2008_005375.jpg,train,"['cow', 'cow']"
2008_005376.jpg,train,['cat']
2008_005380.jpg,train,['cat']
2008_005382.jpg,train,['dog']
2008_005386.jpg,train,['cat']
2008_005389.jpg,train,"['train', 'person']"
2008_005395.jpg,train,"['person', 'sofa']"
2008_005396.jpg,train,['horse']
2008_005400.jpg,train,['bird']
2008_005405.jpg,train,"['car', 'car', 'car', 'car', 'car']"
2008_005408.jpg,train,"['horse', 'person']"
2008_005412.jpg,train,"['bicycle', 'person']"
2008_005414.jpg,train,"['chair', 'chair', 'person', 'person', 'chair']"
2008_005415.jpg,train,['dog']
2008_005429.jpg,train,"['motorbike', 'motorbike', 'person', 'person', 'person', 'person']"
2008_005433.jpg,train,"['motorbike', 'person']"
2008_005443.jpg,train,['aeroplane']
2008_005449.jpg,train,['cat']
2008_005451.jpg,train,['dog']
2008_005456.jpg,train,['chair']
2008_005463.jpg,train,"['cat', 'cat', 'sofa']"
2008_005465.jpg,train,['bird']
2008_005473.jpg,train,"['horse', 'horse', 'horse', 'horse']"
2008_005477.jpg,train,['bird']
2008_005484.jpg,train,"['bicycle', 'person']"
2008_005491.jpg,train,"['aeroplane', 'aeroplane', 'aeroplane', 'aeroplane']"
2008_005494.jpg,train,"['sheep', 'person']"
2008_005496.jpg,train,"['cat', 'cat']"
2008_005500.jpg,train,"['sofa', 'person']"
2008_005502.jpg,train,['boat']
2008_005505.jpg,train,['sheep']
2008_005507.jpg,train,['bird']
2008_005512.jpg,train,"['boat', 'person', 'person']"
2008_005514.jpg,train,['dog']
2008_005517.jpg,train,"['boat', 'boat']"
2008_005519.jpg,train,"['diningtable', 'pottedplant', 'pottedplant', 'person', 'person', 'person', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'diningtable']"
2008_005521.jpg,train,"['bird', 'bird', 'bird', 'bird', 'bird', 'bird']"
2008_005523.jpg,train,['cat']
2008_005526.jpg,train,"['boat', 'boat', 'boat', 'boat', 'person', 'person', 'person']"
2008_005527.jpg,train,"['dog', 'dog', 'person', 'person']"
2008_005531.jpg,train,['bird']
2008_005536.jpg,train,"['boat', 'boat']"
2008_005541.jpg,train,['boat']
2008_005549.jpg,train,"['bottle', 'chair', 'person', 'person']"
2008_005558.jpg,train,"['horse', 'person']"
2008_005560.jpg,train,"['bottle', 'bottle', 'bottle', 'cat']"
2008_005561.jpg,train,"['chair', 'chair']"
2008_005567.jpg,train,"['person', 'sofa']"
2008_005569.jpg,train,"['cat', 'tvmonitor']"
2008_005570.jpg,train,"['diningtable', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'chair']"
2008_005572.jpg,train,"['car', 'car']"
2008_005584.jpg,train,['bird']
2008_005589.jpg,train,['horse']
2008_005591.jpg,train,"['dog', 'dog']"
2008_005593.jpg,train,"['boat', 'boat', 'car', 'motorbike']"
2008_005600.jpg,train,"['cat', 'person']"
2008_005603.jpg,train,['motorbike']
2008_005609.jpg,train,"['tvmonitor', 'person']"
2008_005610.jpg,train,"['boat', 'person']"
2008_005616.jpg,train,"['person', 'person', 'chair', 'chair', 'chair']"
2008_005618.jpg,train,['bird']
2008_005623.jpg,train,['sofa']
2008_005625.jpg,train,"['tvmonitor', 'person', 'person', 'person', 'person']"
2008_005626.jpg,train,"['bird', 'bird', 'bird', 'bird', 'bird']"
2008_005634.jpg,train,['aeroplane']
2008_005636.jpg,train,['cat']
2008_005639.jpg,train,"['tvmonitor', 'bottle', 'bottle']"
2008_005641.jpg,train,"['car', 'person', 'person', 'person']"
2008_005650.jpg,train,"['bicycle', 'bicycle', 'bicycle', 'bicycle', 'bicycle', 'bicycle', 'bicycle', 'bicycle', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_005653.jpg,train,['train']
2008_005656.jpg,train,['dog']
2008_005668.jpg,train,['horse']
2008_005673.jpg,train,['cat']
2008_005675.jpg,train,['car']
2008_005678.jpg,train,['tvmonitor']
2008_005679.jpg,train,['dog']
2008_005682.jpg,train,"['horse', 'person', 'horse', 'horse']"
2008_005683.jpg,train,"['boat', 'boat', 'boat', 'boat', 'boat']"
2008_005698.jpg,train,"['chair', 'person']"
2008_005705.jpg,train,"['horse', 'horse']"
2008_005706.jpg,train,"['sheep', 'sheep', 'sheep']"
2008_005707.jpg,train,"['car', 'person', 'person', 'car', 'car']"
2008_005713.jpg,train,['bicycle']
2008_005714.jpg,train,['cow']
2008_005716.jpg,train,['cat']
2008_005719.jpg,train,['aeroplane']
2008_005724.jpg,train,"['bird', 'bird']"
2008_005728.jpg,train,['dog']
2008_005736.jpg,train,"['sheep', 'sheep', 'sheep']"
2008_005737.jpg,train,"['bicycle', 'bicycle', 'bicycle', 'person', 'person']"
2008_005739.jpg,train,['chair']
2008_005742.jpg,train,"['person', 'person', 'person', 'person', 'person', 'train', 'train', 'person']"
2008_005747.jpg,train,['car']
2008_005752.jpg,train,['bottle']
2008_005757.jpg,train,['bird']
2008_005758.jpg,train,"['person', 'bottle', 'bottle']"
2008_005761.jpg,train,"['bus', 'bus', 'bus', 'car', 'person', 'person', 'car', 'person']"
2008_005767.jpg,train,"['chair', 'chair']"
2008_005770.jpg,train,['cat']
2008_005780.jpg,train,"['cat', 'cat', 'cat']"
2008_005791.jpg,train,"['horse', 'person']"
2008_005794.jpg,train,"['pottedplant', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'pottedplant', 'chair', 'chair', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_005800.jpg,train,['dog']
2008_005803.jpg,train,['bird']
2008_005810.jpg,train,['bird']
2008_005817.jpg,train,"['tvmonitor', 'tvmonitor']"
2008_005818.jpg,train,"['horse', 'horse', 'horse', 'horse', 'horse']"
2008_005822.jpg,train,"['car', 'car']"
2008_005823.jpg,train,['dog']
2008_005832.jpg,train,"['car', 'car', 'person', 'person', 'car']"
2008_005834.jpg,train,['aeroplane']
2008_005839.jpg,train,"['bicycle', 'bicycle']"
2008_005843.jpg,train,['bird']
2008_005845.jpg,train,['dog']
2008_005850.jpg,train,"['person', 'dog', 'sofa']"
2008_005853.jpg,train,['cat']
2008_005855.jpg,train,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'boat']"
2008_005856.jpg,train,"['pottedplant', 'pottedplant']"
2008_005867.jpg,train,"['bottle', 'bottle', 'bottle', 'person', 'person']"
2008_005871.jpg,train,['dog']
2008_005873.jpg,train,"['aeroplane', 'aeroplane']"
2008_005874.jpg,train,['pottedplant']
2008_005878.jpg,train,"['bus', 'car', 'person', 'person']"
2008_005882.jpg,train,"['dog', 'cat', 'sofa']"
2008_005890.jpg,train,"['dog', 'cat']"
2008_005891.jpg,train,"['car', 'bus', 'bus', 'bus']"
2008_005893.jpg,train,"['motorbike', 'car']"
2008_005897.jpg,train,"['dog', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant', 'pottedplant']"
2008_005902.jpg,train,"['motorbike', 'bicycle', 'bicycle', 'bicycle', 'car', 'person', 'person', 'person', 'bicycle']"
2008_005903.jpg,train,['bird']
2008_005905.jpg,train,['aeroplane']
2008_005916.jpg,train,['aeroplane']
2008_005921.jpg,train,"['bicycle', 'bicycle', 'person', 'person']"
2008_005923.jpg,train,"['boat', 'person', 'person', 'person', 'person']"
2008_005926.jpg,train,['sofa']
2008_005929.jpg,train,['tvmonitor']
2008_005935.jpg,train,['bird']
2008_005937.jpg,train,"['person', 'chair', 'chair']"
2008_005938.jpg,train,['sheep']
2008_005945.jpg,train,"['bottle', 'diningtable']"
2008_005954.jpg,train,"['chair', 'chair', 'chair', 'chair', 'diningtable', 'diningtable', 'tvmonitor', 'chair', 'pottedplant', 'sofa']"
2008_005956.jpg,train,['bird']
2008_005959.jpg,train,['boat']
2008_005960.jpg,train,['car']
2008_005967.jpg,train,"['tvmonitor', 'bottle']"
2008_005968.jpg,train,['train']
2008_005972.jpg,train,"['dog', 'person', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']"
2008_005976.jpg,train,"['person', 'person', 'person', 'boat', 'tvmonitor', 'person']"
2008_005979.jpg,train,"['sofa', 'dog', 'cat']"
2008_005982.jpg,train,['bicycle']
2008_005991.jpg,train,"['bottle', 'person']"
2008_005997.jpg,train,['bird']
2008_006000.jpg,train,"['bird', 'bird', 'bird']"
2008_006004.jpg,train,"['bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle']"
2008_006014.jpg,train,"['boat', 'person', 'person', 'person', 'person', 'person']"
2008_006020.jpg,train,['dog']
2008_006032.jpg,train,"['dog', 'person', 'person', 'person', 'dog']"
2008_006039.jpg,train,"['diningtable', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_006046.jpg,train,"['boat', 'boat', 'boat']"
2008_006049.jpg,train,"['dog', 'dog']"
2008_006062.jpg,train,"['bottle', 'tvmonitor']"
2008_006064.jpg,train,"['bicycle', 'person']"
2008_006065.jpg,train,['boat']
2008_006067.jpg,train,['dog']
2008_006070.jpg,train,"['sheep', 'sheep', 'sheep']"
2008_006074.jpg,train,['dog']
2008_006076.jpg,train,"['chair', 'person']"
2008_006078.jpg,train,"['chair', 'sofa', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_006081.jpg,train,['cat']
2008_006085.jpg,train,['aeroplane']
2008_006090.jpg,train,['bird']
2008_006092.jpg,train,['car']
2008_006096.jpg,train,"['horse', 'horse', 'person', 'person', 'person', 'horse']"
2008_006099.jpg,train,['cat']
2008_006102.jpg,train,"['person', 'bottle']"
2008_006111.jpg,train,"['bottle', 'bottle', 'bottle', 'bottle', 'chair', 'chair', 'chair']"
2008_006119.jpg,train,['dog']
2008_006121.jpg,train,"['boat', 'person']"
2008_006124.jpg,train,['person']
2008_006128.jpg,train,['bird']
2008_006129.jpg,train,"['dog', 'person']"
2008_006133.jpg,train,"['chair', 'chair', 'chair', 'chair', 'diningtable', 'chair']"
2008_006135.jpg,train,"['cat', 'tvmonitor', 'person', 'cat']"
2008_006136.jpg,train,"['tvmonitor', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'tvmonitor']"
2008_006140.jpg,train,"['aeroplane', 'aeroplane', 'aeroplane', 'aeroplane']"
2008_006145.jpg,train,"['bottle', 'bottle', 'bottle', 'bottle', 'sofa', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_006152.jpg,train,"['motorbike', 'person', 'person']"
2008_006158.jpg,train,"['train', 'train']"
2008_006164.jpg,train,['bird']
2008_006170.jpg,train,['dog']
2008_006181.jpg,train,"['person', 'car', 'car']"
2008_006182.jpg,train,['bottle']
2008_006186.jpg,train,"['bird', 'person']"
2008_006188.jpg,train,"['car', 'person']"
2008_006192.jpg,train,"['diningtable', 'chair', 'chair', 'chair', 'bottle', 'bottle']"
2008_006194.jpg,train,['cat']
2008_006195.jpg,train,"['person', 'bicycle']"
2008_006210.jpg,train,"['cow', 'cow']"
2008_006211.jpg,train,['dog']
2008_006213.jpg,train,['aeroplane']
2008_006215.jpg,train,"['car', 'car', 'person', 'person']"
2008_006220.jpg,train,"['dog', 'car', 'car']"
2008_006221.jpg,train,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']"
2008_006224.jpg,train,"['car', 'car', 'car']"
2008_006225.jpg,train,['car']
2008_006232.jpg,train,['bird']
2008_006234.jpg,train,['bicycle']
2008_006235.jpg,train,"['horse', 'horse', 'person']"
2008_006242.jpg,train,['motorbike']
2008_006244.jpg,train,"['car', 'car', 'car', 'bus']"
2008_006249.jpg,train,['aeroplane']
2008_006250.jpg,train,"['person', 'person', 'diningtable']"
2008_006253.jpg,train,"['bicycle', 'person']"
2008_006256.jpg,train,"['sofa', 'person', 'person']"
2008_006257.jpg,train,"['bicycle', 'person', 'car', 'car', 'person']"
2008_006258.jpg,train,['chair']
2008_006265.jpg,train,"['aeroplane', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_006271.jpg,train,"['tvmonitor', 'tvmonitor', 'tvmonitor', 'chair']"
2008_006272.jpg,train,"['car', 'person', 'person']"
2008_006273.jpg,train,"['tvmonitor', 'person', 'person']"
2008_006276.jpg,train,['sofa']
2008_006280.jpg,train,['cat']
2008_006281.jpg,train,['bird']
2008_006289.jpg,train,"['person', 'person', 'boat']"
2008_006294.jpg,train,"['cat', 'cat', 'cat', 'cat']"
2008_006295.jpg,train,"['tvmonitor', 'bottle', 'person', 'person', 'person', 'person', 'pottedplant', 'pottedplant', 'pottedplant', 'diningtable']"
2008_006300.jpg,train,"['chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair']"
2008_006315.jpg,train,"['dog', 'bottle']"
2008_006317.jpg,train,"['person', 'horse']"
2008_006323.jpg,train,['motorbike']
2008_006329.jpg,train,"['cat', 'cat']"
2008_006331.jpg,train,"['bottle', 'bottle', 'person', 'person', 'person']"
2008_006335.jpg,train,['dog']
2008_006336.jpg,train,['car']
2008_006339.jpg,train,"['sheep', 'sheep']"
2008_006345.jpg,train,['motorbike']
2008_006349.jpg,train,['boat']
2008_006350.jpg,train,['chair']
2008_006351.jpg,train,['cat']
2008_006353.jpg,train,['aeroplane']
2008_006355.jpg,train,['cow']
2008_006361.jpg,train,['bicycle']
2008_006364.jpg,train,['aeroplane']
2008_006365.jpg,train,"['car', 'car', 'car', 'train']"
2008_006369.jpg,train,['bird']
2008_006370.jpg,train,"['sofa', 'person']"
2008_006373.jpg,train,"['tvmonitor', 'tvmonitor']"
2008_006376.jpg,train,"['bird', 'bird']"
2008_006384.jpg,train,['cat']
2008_006386.jpg,train,"['dog', 'dog']"
2008_006387.jpg,train,"['sofa', 'chair']"
2008_006389.jpg,train,['sofa']
2008_006390.jpg,train,"['horse', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']"
2008_006400.jpg,train,['cat']
2008_006401.jpg,train,"['aeroplane', 'aeroplane']"
2008_006404.jpg,train,"['boat', 'boat', 'person', 'person']"
2008_006410.jpg,train,"['bicycle', 'person', 'person']"
2008_006417.jpg,train,"['car', 'car', 'car']"
2008_006419.jpg,train,['bird']
2008_006421.jpg,train,"['dog', 'person']"
2008_006427.jpg,train,['bottle']
2008_006430.jpg,train,['cat']
